cog_name,type,count
g__Enterococcus_silix_COG_21782,accessory,1
g__Enterococcus_silix_COG_21778,accessory,1
g__Enterococcus_silix_COG_21787,accessory,1
g__Enterococcus_silix_COG_21786,accessory,1
g__Enterococcus_silix_COG_21790,accessory,1
g__Enterococcus_silix_COG_15427,accessory,1
g__Enterococcus_silix_COG_15426,accessory,1
g__Enterococcus_silix_COG_23119,accessory,1
g__Enterococcus_silix_COG_10821,accessory,1
g__Enterococcus_silix_COG_18747,accessory,1
g__Enterococcus_silix_COG_18742,accessory,1
g__Enterococcus_silix_COG_18750,accessory,1
g__Enterococcus_silix_COG_18749,accessory,1
g__Enterococcus_silix_COG_18748,accessory,1
g__Enterococcus_silix_COG_10825,accessory,1
g__Enterococcus_silix_COG_10824,accessory,1
g__Enterococcus_silix_COG_10826,accessory,1
g__Enterococcus_silix_COG_10823,accessory,1
g__Enterococcus_silix_COG_18754,accessory,1
g__Enterococcus_silix_COG_10828,accessory,1
g__Enterococcus_silix_COG_10849,accessory,1
g__Enterococcus_silix_COG_10827,accessory,1
g__Enterococcus_silix_COG_2908,accessory,1
g__Enterococcus_silix_COG_23116,accessory,1
g__Enterococcus_silix_COG_23144,accessory,1
g__Enterococcus_silix_COG_23099,accessory,1
g__Enterococcus_silix_COG_23132,accessory,1
g__Enterococcus_silix_COG_18744,accessory,1
g__Enterococcus_silix_COG_18746,accessory,1
g__Enterococcus_silix_COG_7391,accessory,1
g__Enterococcus_silix_COG_18756,accessory,1
g__Enterococcus_silix_COG_18759,accessory,1
g__Enterococcus_silix_COG_18758,accessory,1
g__Enterococcus_silix_COG_18738,accessory,1
g__Enterococcus_silix_COG_18739,accessory,1
g__Enterococcus_silix_COG_18741,accessory,1
g__Enterococcus_silix_COG_18740,accessory,1
g__Enterococcus_silix_COG_18757,accessory,1
g__Enterococcus_silix_COG_18753,accessory,1
g__Enterococcus_silix_COG_18752,accessory,1
g__Enterococcus_silix_COG_18737,accessory,1
g__Enterococcus_silix_COG_18743,accessory,1
g__Enterococcus_silix_COG_7392,accessory,1
g__Enterococcus_silix_COG_18760,accessory,1
g__Enterococcus_silix_COG_18745,accessory,1
g__Enterococcus_silix_COG_18751,accessory,1
g__Enterococcus_silix_COG_18755,accessory,1
g__Enterococcus_silix_COG_18735,accessory,1
g__Enterococcus_silix_COG_18736,accessory,1
g__Enterococcus_silix_COG_13237,accessory,1
g__Enterococcus_silix_COG_13235,accessory,1
g__Enterococcus_silix_COG_22130,accessory,1
g__Enterococcus_silix_COG_15692,accessory,1
g__Enterococcus_silix_COG_12409,accessory,1
g__Enterococcus_silix_COG_23205,accessory,1
g__Enterococcus_silix_COG_15691,accessory,1
g__Enterococcus_silix_COG_15693,accessory,1
g__Enterococcus_silix_COG_15696,accessory,1
g__Enterococcus_silix_COG_15695,accessory,1
g__Enterococcus_silix_COG_15697,accessory,1
g__Enterococcus_silix_COG_15699,accessory,1
g__Enterococcus_silix_COG_15694,accessory,1
g__Enterococcus_silix_COG_12377,accessory,1
g__Enterococcus_silix_COG_17866,accessory,1
g__Enterococcus_silix_COG_17864,accessory,1
g__Enterococcus_silix_COG_17867,accessory,1
g__Enterococcus_silix_COG_22812,accessory,1
g__Enterococcus_silix_COG_15845,accessory,1
g__Enterococcus_silix_COG_23203,accessory,1
g__Enterococcus_silix_COG_23204,accessory,1
g__Enterococcus_silix_COG_23202,accessory,1
g__Enterococcus_silix_COG_12397,accessory,1
g__Enterococcus_silix_COG_12392,accessory,1
g__Enterococcus_silix_COG_18274,accessory,1
g__Enterococcus_silix_COG_12413,accessory,1
g__Enterococcus_silix_COG_12396,accessory,1
g__Enterococcus_silix_COG_12398,accessory,1
g__Enterococcus_silix_COG_12407,accessory,1
g__Enterococcus_silix_COG_12376,accessory,1
g__Enterococcus_silix_COG_12406,accessory,1
g__Enterococcus_silix_COG_12440,accessory,1
g__Enterococcus_silix_COG_12404,accessory,1
g__Enterococcus_silix_COG_12403,accessory,1
g__Enterococcus_silix_COG_12408,accessory,1
g__Enterococcus_silix_COG_12387,accessory,1
g__Enterococcus_silix_COG_12411,accessory,1
g__Enterococcus_silix_COG_12391,accessory,1
g__Enterococcus_silix_COG_12418,accessory,1
g__Enterococcus_silix_COG_12378,accessory,1
g__Enterococcus_silix_COG_12375,accessory,1
g__Enterococcus_silix_COG_12393,accessory,1
g__Enterococcus_silix_COG_12405,accessory,1
g__Enterococcus_silix_COG_12424,accessory,1
g__Enterococcus_silix_COG_18281,accessory,1
g__Enterococcus_silix_COG_18272,accessory,1
g__Enterococcus_silix_COG_12395,accessory,1
g__Enterococcus_silix_COG_17939,accessory,1
g__Enterococcus_silix_COG_16476,accessory,1
g__Enterococcus_silix_COG_16477,accessory,1
g__Enterococcus_silix_COG_14751,accessory,1
g__Enterococcus_silix_COG_14750,accessory,1
g__Enterococcus_silix_COG_14749,accessory,1
g__Enterococcus_silix_COG_17066,accessory,1
g__Enterococcus_silix_COG_17941,accessory,1
g__Enterococcus_silix_COG_17940,accessory,1
g__Enterococcus_silix_COG_17942,accessory,1
g__Enterococcus_silix_COG_18440,accessory,1
g__Enterococcus_silix_COG_17937,accessory,1
g__Enterococcus_silix_COG_18473,accessory,1
g__Enterococcus_silix_COG_12495,accessory,1
g__Enterococcus_silix_COG_12496,accessory,1
g__Enterococcus_silix_COG_12502,accessory,1
g__Enterococcus_silix_COG_12498,accessory,1
g__Enterococcus_silix_COG_12497,accessory,1
g__Enterococcus_silix_COG_12501,accessory,1
g__Enterococcus_silix_COG_18441,accessory,1
g__Enterococcus_silix_COG_18439,accessory,1
g__Enterococcus_silix_COG_18278,accessory,1
g__Enterococcus_silix_COG_18268,accessory,1
g__Enterococcus_silix_COG_18270,accessory,1
g__Enterococcus_silix_COG_18280,accessory,1
g__Enterococcus_silix_COG_18273,accessory,1
g__Enterococcus_silix_COG_18277,accessory,1
g__Enterococcus_silix_COG_7283,accessory,1
g__Enterococcus_silix_COG_18267,accessory,1
g__Enterococcus_silix_COG_18271,accessory,1
g__Enterococcus_silix_COG_18269,accessory,1
g__Enterococcus_silix_COG_18275,accessory,1
g__Enterococcus_silix_COG_15483,accessory,1
g__Enterococcus_silix_COG_7284,accessory,1
g__Enterococcus_silix_COG_18266,accessory,1
g__Enterococcus_silix_COG_13062,accessory,1
g__Enterococcus_silix_COG_18279,accessory,1
g__Enterococcus_silix_COG_22132,accessory,1
g__Enterococcus_silix_COG_22131,accessory,1
g__Enterococcus_silix_COG_22134,accessory,1
g__Enterococcus_silix_COG_22133,accessory,1
g__Enterococcus_silix_COG_4514,accessory,1
g__Enterococcus_silix_COG_12415,accessory,1
g__Enterococcus_silix_COG_20357,accessory,1
g__Enterococcus_silix_COG_16213,accessory,1
g__Enterococcus_silix_COG_16154,accessory,1
g__Enterococcus_silix_COG_16214,accessory,1
g__Enterococcus_silix_COG_16184,accessory,1
g__Enterococcus_silix_COG_16177,accessory,1
g__Enterococcus_silix_COG_16164,accessory,1
g__Enterococcus_silix_COG_16210,accessory,1
g__Enterococcus_silix_COG_16193,accessory,1
g__Enterococcus_silix_COG_16155,accessory,1
g__Enterococcus_silix_COG_16201,accessory,1
g__Enterococcus_silix_COG_16168,accessory,1
g__Enterococcus_silix_COG_6641,accessory,1
g__Enterococcus_silix_COG_16216,accessory,1
g__Enterococcus_silix_COG_16196,accessory,1
g__Enterococcus_silix_COG_16178,accessory,1
g__Enterococcus_silix_COG_16220,accessory,1
g__Enterococcus_silix_COG_16172,accessory,1
g__Enterococcus_silix_COG_16162,accessory,1
g__Enterococcus_silix_COG_16163,accessory,1
g__Enterococcus_silix_COG_16195,accessory,1
g__Enterococcus_silix_COG_16166,accessory,1
g__Enterococcus_silix_COG_16181,accessory,1
g__Enterococcus_silix_COG_20360,accessory,1
g__Enterococcus_silix_COG_20361,accessory,1
g__Enterococcus_silix_COG_20366,accessory,1
g__Enterococcus_silix_COG_20362,accessory,1
g__Enterococcus_silix_COG_20359,accessory,1
g__Enterococcus_silix_COG_20356,accessory,1
g__Enterococcus_silix_COG_20358,accessory,1
g__Enterococcus_silix_COG_20367,accessory,1
g__Enterococcus_silix_COG_20368,accessory,1
g__Enterococcus_silix_COG_20363,accessory,1
g__Enterococcus_silix_COG_16199,accessory,1
g__Enterococcus_silix_COG_20354,accessory,1
g__Enterococcus_silix_COG_20355,accessory,1
g__Enterococcus_silix_COG_20364,accessory,1
g__Enterococcus_silix_COG_22103,accessory,1
g__Enterococcus_silix_COG_22107,accessory,1
g__Enterococcus_silix_COG_22106,accessory,1
g__Enterococcus_silix_COG_22104,accessory,1
g__Enterococcus_silix_COG_16174,accessory,1
g__Enterococcus_silix_COG_16173,accessory,1
g__Enterococcus_silix_COG_16200,accessory,1
g__Enterococcus_silix_COG_4513,accessory,1
g__Enterococcus_silix_COG_16171,accessory,1
g__Enterococcus_silix_COG_16183,accessory,1
g__Enterococcus_silix_COG_16160,accessory,1
g__Enterococcus_silix_COG_16206,accessory,1
g__Enterococcus_silix_COG_16187,accessory,1
g__Enterococcus_silix_COG_16175,accessory,1
g__Enterococcus_silix_COG_16191,accessory,1
g__Enterococcus_silix_COG_16182,accessory,1
g__Enterococcus_silix_COG_16176,accessory,1
g__Enterococcus_silix_COG_16218,accessory,1
g__Enterococcus_silix_COG_16205,accessory,1
g__Enterococcus_silix_COG_16217,accessory,1
g__Enterococcus_silix_COG_16170,accessory,1
g__Enterococcus_silix_COG_16209,accessory,1
g__Enterococcus_silix_COG_16212,accessory,1
g__Enterococcus_silix_COG_16194,accessory,1
g__Enterococcus_silix_COG_16186,accessory,1
g__Enterococcus_silix_COG_16197,accessory,1
g__Enterococcus_silix_COG_6642,accessory,1
g__Enterococcus_silix_COG_16190,accessory,1
g__Enterococcus_silix_COG_16192,accessory,1
g__Enterococcus_silix_COG_16156,accessory,1
g__Enterococcus_silix_COG_16180,accessory,1
g__Enterococcus_silix_COG_16211,accessory,1
g__Enterococcus_silix_COG_16188,accessory,1
g__Enterococcus_silix_COG_16202,accessory,1
g__Enterococcus_silix_COG_16215,accessory,1
g__Enterococcus_silix_COG_16179,accessory,1
g__Enterococcus_silix_COG_16169,accessory,1
g__Enterococcus_silix_COG_16198,accessory,1
g__Enterococcus_silix_COG_16204,accessory,1
g__Enterococcus_silix_COG_16207,accessory,1
g__Enterococcus_silix_COG_16208,accessory,1
g__Enterococcus_silix_COG_16165,accessory,1
g__Enterococcus_silix_COG_16159,accessory,1
g__Enterococcus_silix_COG_16203,accessory,1
g__Enterococcus_silix_COG_16161,accessory,1
g__Enterococcus_silix_COG_16157,accessory,1
g__Enterococcus_silix_COG_16167,accessory,1
g__Enterococcus_silix_COG_16185,accessory,1
g__Enterococcus_silix_COG_16189,accessory,1
g__Enterococcus_silix_COG_19182,accessory,1
g__Enterococcus_silix_COG_19173,accessory,1
g__Enterococcus_silix_COG_19177,accessory,1
g__Enterococcus_silix_COG_15971,accessory,1
g__Enterococcus_silix_COG_21872,accessory,1
g__Enterococcus_silix_COG_21879,accessory,1
g__Enterococcus_silix_COG_21882,accessory,1
g__Enterococcus_silix_COG_21875,accessory,1
g__Enterococcus_silix_COG_21880,accessory,1
g__Enterococcus_silix_COG_21873,accessory,1
g__Enterococcus_silix_COG_21874,accessory,1
g__Enterococcus_silix_COG_15972,accessory,1
g__Enterococcus_silix_COG_13097,accessory,1
g__Enterococcus_silix_COG_21881,accessory,1
g__Enterococcus_silix_COG_15947,accessory,1
g__Enterococcus_silix_COG_13057,accessory,1
g__Enterococcus_silix_COG_13073,accessory,1
g__Enterococcus_silix_COG_20386,accessory,1
g__Enterococcus_silix_COG_20382,accessory,1
g__Enterococcus_silix_COG_20377,accessory,1
g__Enterococcus_silix_COG_12996,accessory,1
g__Enterococcus_silix_COG_13090,accessory,1
g__Enterococcus_silix_COG_21877,accessory,1
g__Enterococcus_silix_COG_21876,accessory,1
g__Enterococcus_silix_COG_20375,accessory,1
g__Enterococcus_silix_COG_17073,accessory,1
g__Enterococcus_silix_COG_13096,accessory,1
g__Enterococcus_silix_COG_13098,accessory,1
g__Enterococcus_silix_COG_13074,accessory,1
g__Enterococcus_silix_COG_17069,accessory,1
g__Enterococcus_silix_COG_17068,accessory,1
g__Enterococcus_silix_COG_13027,accessory,1
g__Enterococcus_silix_COG_13153,accessory,1
g__Enterococcus_silix_COG_13155,accessory,1
g__Enterococcus_silix_COG_13017,accessory,1
g__Enterococcus_silix_COG_21878,accessory,1
g__Enterococcus_silix_COG_13165,accessory,1
g__Enterococcus_silix_COG_13220,accessory,1
g__Enterococcus_silix_COG_13067,accessory,1
g__Enterococcus_silix_COG_13050,accessory,1
g__Enterococcus_silix_COG_13161,accessory,1
g__Enterococcus_silix_COG_17070,accessory,1
g__Enterococcus_silix_COG_13136,accessory,1
g__Enterococcus_silix_COG_5172,accessory,1
g__Enterococcus_silix_COG_13028,accessory,1
g__Enterococcus_silix_COG_13012,accessory,1
g__Enterococcus_silix_COG_13160,accessory,1
g__Enterococcus_silix_COG_17081,accessory,1
g__Enterococcus_silix_COG_17083,accessory,1
g__Enterococcus_silix_COG_17084,accessory,1
g__Enterococcus_silix_COG_17090,accessory,1
g__Enterococcus_silix_COG_17089,accessory,1
g__Enterococcus_silix_COG_17092,accessory,1
g__Enterococcus_silix_COG_12988,accessory,1
g__Enterococcus_silix_COG_17082,accessory,1
g__Enterococcus_silix_COG_17087,accessory,1
g__Enterococcus_silix_COG_7495,accessory,1
g__Enterococcus_silix_COG_17085,accessory,1
g__Enterococcus_silix_COG_19299,accessory,1
g__Enterococcus_silix_COG_19296,accessory,1
g__Enterococcus_silix_COG_19279,accessory,1
g__Enterococcus_silix_COG_7494,accessory,1
g__Enterococcus_silix_COG_19302,accessory,1
g__Enterococcus_silix_COG_19305,accessory,1
g__Enterococcus_silix_COG_19313,accessory,1
g__Enterococcus_silix_COG_19303,accessory,1
g__Enterococcus_silix_COG_13209,accessory,1
g__Enterococcus_silix_COG_17094,accessory,1
g__Enterococcus_silix_COG_20380,accessory,1
g__Enterococcus_silix_COG_19340,accessory,1
g__Enterococcus_silix_COG_20384,accessory,1
g__Enterococcus_silix_COG_20383,accessory,1
g__Enterococcus_silix_COG_20376,accessory,1
g__Enterococcus_silix_COG_19345,accessory,1
g__Enterococcus_silix_COG_19336,accessory,1
g__Enterococcus_silix_COG_19334,accessory,1
g__Enterococcus_silix_COG_19346,accessory,1
g__Enterococcus_silix_COG_19342,accessory,1
g__Enterococcus_silix_COG_19341,accessory,1
g__Enterococcus_silix_COG_19333,accessory,1
g__Enterococcus_silix_COG_19343,accessory,1
g__Enterococcus_silix_COG_19338,accessory,1
g__Enterococcus_silix_COG_19337,accessory,1
g__Enterococcus_silix_COG_19347,accessory,1
g__Enterococcus_silix_COG_13154,accessory,1
g__Enterococcus_silix_COG_19344,accessory,1
g__Enterococcus_silix_COG_19335,accessory,1
g__Enterococcus_silix_COG_19339,accessory,1
g__Enterococcus_silix_COG_13002,accessory,1
g__Enterococcus_silix_COG_12984,accessory,1
g__Enterococcus_silix_COG_19301,accessory,1
g__Enterococcus_silix_COG_7941,accessory,1
g__Enterococcus_silix_COG_23043,accessory,1
g__Enterococcus_silix_COG_23030,accessory,1
g__Enterococcus_silix_COG_23036,accessory,1
g__Enterococcus_silix_COG_23053,accessory,1
g__Enterococcus_silix_COG_23046,accessory,1
g__Enterococcus_silix_COG_7940,accessory,1
g__Enterococcus_silix_COG_23022,accessory,1
g__Enterococcus_silix_COG_23056,accessory,1
g__Enterococcus_silix_COG_13121,accessory,1
g__Enterococcus_silix_COG_23015,accessory,1
g__Enterococcus_silix_COG_13114,accessory,1
g__Enterococcus_silix_COG_23034,accessory,1
g__Enterococcus_silix_COG_15875,accessory,1
g__Enterococcus_silix_COG_13191,accessory,1
g__Enterococcus_silix_COG_13016,accessory,1
g__Enterococcus_silix_COG_12987,accessory,1
g__Enterococcus_silix_COG_15881,accessory,1
g__Enterococcus_silix_COG_15876,accessory,1
g__Enterococcus_silix_COG_23018,accessory,1
g__Enterococcus_silix_COG_23037,accessory,1
g__Enterococcus_silix_COG_20076,accessory,1
g__Enterococcus_silix_COG_7937,accessory,1
g__Enterococcus_silix_COG_23050,accessory,1
g__Enterococcus_silix_COG_23042,accessory,1
g__Enterococcus_silix_COG_23023,accessory,1
g__Enterococcus_silix_COG_23044,accessory,1
g__Enterococcus_silix_COG_23025,accessory,1
g__Enterococcus_silix_COG_23016,accessory,1
g__Enterococcus_silix_COG_23031,accessory,1
g__Enterococcus_silix_COG_23049,accessory,1
g__Enterococcus_silix_COG_7939,accessory,1
g__Enterococcus_silix_COG_23051,accessory,1
g__Enterococcus_silix_COG_23055,accessory,1
g__Enterococcus_silix_COG_23024,accessory,1
g__Enterococcus_silix_COG_23040,accessory,1
g__Enterococcus_silix_COG_23019,accessory,1
g__Enterococcus_silix_COG_23033,accessory,1
g__Enterococcus_silix_COG_13141,accessory,1
g__Enterococcus_silix_COG_7936,accessory,1
g__Enterococcus_silix_COG_23021,accessory,1
g__Enterococcus_silix_COG_15872,accessory,1
g__Enterococcus_silix_COG_20075,accessory,1
g__Enterococcus_silix_COG_13041,accessory,1
g__Enterococcus_silix_COG_13085,accessory,1
g__Enterococcus_silix_COG_21852,accessory,1
g__Enterococcus_silix_COG_21849,accessory,1
g__Enterococcus_silix_COG_21846,accessory,1
g__Enterococcus_silix_COG_21845,accessory,1
g__Enterococcus_silix_COG_21857,accessory,1
g__Enterococcus_silix_COG_13188,accessory,1
g__Enterococcus_silix_COG_17077,accessory,1
g__Enterococcus_silix_COG_17074,accessory,1
g__Enterococcus_silix_COG_17067,accessory,1
g__Enterococcus_silix_COG_21850,accessory,1
g__Enterococcus_silix_COG_13162,accessory,1
g__Enterococcus_silix_COG_13198,accessory,1
g__Enterococcus_silix_COG_13176,accessory,1
g__Enterococcus_silix_COG_13149,accessory,1
g__Enterococcus_silix_COG_17080,accessory,1
g__Enterococcus_silix_COG_13125,accessory,1
g__Enterococcus_silix_COG_13158,accessory,1
g__Enterococcus_silix_COG_17078,accessory,1
g__Enterococcus_silix_COG_21847,accessory,1
g__Enterococcus_silix_COG_21851,accessory,1
g__Enterococcus_silix_COG_20080,accessory,1
g__Enterococcus_silix_COG_13131,accessory,1
g__Enterococcus_silix_COG_5097,accessory,1
g__Enterococcus_silix_COG_13211,accessory,1
g__Enterococcus_silix_COG_13179,accessory,1
g__Enterococcus_silix_COG_13113,accessory,1
g__Enterococcus_silix_COG_13035,accessory,1
g__Enterococcus_silix_COG_18729,accessory,1
g__Enterococcus_silix_COG_18727,accessory,1
g__Enterococcus_silix_COG_13068,accessory,1
g__Enterococcus_silix_COG_18728,accessory,1
g__Enterococcus_silix_COG_21848,accessory,1
g__Enterococcus_silix_COG_13180,accessory,1
g__Enterococcus_silix_COG_18724,accessory,1
g__Enterococcus_silix_COG_18726,accessory,1
g__Enterococcus_silix_COG_18725,accessory,1
g__Enterococcus_silix_COG_15832,accessory,1
g__Enterococcus_silix_COG_13101,accessory,1
g__Enterococcus_silix_COG_15833,accessory,1
g__Enterococcus_silix_COG_13143,accessory,1
g__Enterococcus_silix_COG_19284,accessory,1
g__Enterococcus_silix_COG_19295,accessory,1
g__Enterococcus_silix_COG_23028,accessory,1
g__Enterococcus_silix_COG_13918,accessory,1
g__Enterococcus_silix_COG_15621,accessory,1
g__Enterococcus_silix_COG_15607,accessory,1
g__Enterococcus_silix_COG_15629,accessory,1
g__Enterococcus_silix_COG_15640,accessory,1
g__Enterococcus_silix_COG_15618,accessory,1
g__Enterococcus_silix_COG_15623,accessory,1
g__Enterococcus_silix_COG_15609,accessory,1
g__Enterococcus_silix_COG_13920,accessory,1
g__Enterococcus_silix_COG_13931,accessory,1
g__Enterococcus_silix_COG_15611,accessory,1
g__Enterococcus_silix_COG_13899,accessory,1
g__Enterococcus_silix_COG_13897,accessory,1
g__Enterococcus_silix_COG_13919,accessory,1
g__Enterococcus_silix_COG_13894,accessory,1
g__Enterococcus_silix_COG_13928,accessory,1
g__Enterococcus_silix_COG_13896,accessory,1
g__Enterococcus_silix_COG_13063,accessory,1
g__Enterococcus_silix_COG_13907,accessory,1
g__Enterococcus_silix_COG_15608,accessory,1
g__Enterococcus_silix_COG_15632,accessory,1
g__Enterococcus_silix_COG_13921,accessory,1
g__Enterococcus_silix_COG_15635,accessory,1
g__Enterococcus_silix_COG_15639,accessory,1
g__Enterococcus_silix_COG_15616,accessory,1
g__Enterococcus_silix_COG_15628,accessory,1
g__Enterococcus_silix_COG_15617,accessory,1
g__Enterococcus_silix_COG_15627,accessory,1
g__Enterococcus_silix_COG_15610,accessory,1
g__Enterococcus_silix_COG_15615,accessory,1
g__Enterococcus_silix_COG_15625,accessory,1
g__Enterococcus_silix_COG_15630,accessory,1
g__Enterococcus_silix_COG_15634,accessory,1
g__Enterococcus_silix_COG_15637,accessory,1
g__Enterococcus_silix_COG_15647,accessory,1
g__Enterococcus_silix_COG_15612,accessory,1
g__Enterococcus_silix_COG_15624,accessory,1
g__Enterococcus_silix_COG_15619,accessory,1
g__Enterococcus_silix_COG_15631,accessory,1
g__Enterococcus_silix_COG_15620,accessory,1
g__Enterococcus_silix_COG_15638,accessory,1
g__Enterococcus_silix_COG_13925,accessory,1
g__Enterococcus_silix_COG_13917,accessory,1
g__Enterococcus_silix_COG_15613,accessory,1
g__Enterococcus_silix_COG_14101,accessory,1
g__Enterococcus_silix_COG_14725,accessory,1
g__Enterococcus_silix_COG_14729,accessory,1
g__Enterococcus_silix_COG_13021,accessory,1
g__Enterococcus_silix_COG_14717,accessory,1
g__Enterococcus_silix_COG_14724,accessory,1
g__Enterococcus_silix_COG_14719,accessory,1
g__Enterococcus_silix_COG_14099,accessory,1
g__Enterococcus_silix_COG_14108,accessory,1
g__Enterococcus_silix_COG_14098,accessory,1
g__Enterococcus_silix_COG_14718,accessory,1
g__Enterococcus_silix_COG_14105,accessory,1
g__Enterococcus_silix_COG_18366,accessory,1
g__Enterococcus_silix_COG_18362,accessory,1
g__Enterococcus_silix_COG_18365,accessory,1
g__Enterococcus_silix_COG_18364,accessory,1
g__Enterococcus_silix_COG_18363,accessory,1
g__Enterococcus_silix_COG_18886,accessory,1
g__Enterococcus_silix_COG_22119,accessory,1
g__Enterococcus_silix_COG_14728,accessory,1
g__Enterococcus_silix_COG_14726,accessory,1
g__Enterococcus_silix_COG_13932,accessory,1
g__Enterococcus_silix_COG_13904,accessory,1
g__Enterococcus_silix_COG_13911,accessory,1
g__Enterococcus_silix_COG_13908,accessory,1
g__Enterococcus_silix_COG_13913,accessory,1
g__Enterococcus_silix_COG_13898,accessory,1
g__Enterococcus_silix_COG_13909,accessory,1
g__Enterococcus_silix_COG_13914,accessory,1
g__Enterococcus_silix_COG_13902,accessory,1
g__Enterococcus_silix_COG_13903,accessory,1
g__Enterococcus_silix_COG_13915,accessory,1
g__Enterococcus_silix_COG_14730,accessory,1
g__Enterococcus_silix_COG_13912,accessory,1
g__Enterococcus_silix_COG_13900,accessory,1
g__Enterococcus_silix_COG_13905,accessory,1
g__Enterococcus_silix_COG_13901,accessory,1
g__Enterococcus_silix_COG_13910,accessory,1
g__Enterococcus_silix_COG_13895,accessory,1
g__Enterococcus_silix_COG_13916,accessory,1
g__Enterococcus_silix_COG_13906,accessory,1
g__Enterococcus_silix_COG_15636,accessory,1
g__Enterococcus_silix_COG_15622,accessory,1
g__Enterococcus_silix_COG_19293,accessory,1
g__Enterococcus_silix_COG_15842,accessory,1
g__Enterococcus_silix_COG_20374,accessory,1
g__Enterococcus_silix_COG_20370,accessory,1
g__Enterococcus_silix_COG_20371,accessory,1
g__Enterococcus_silix_COG_15836,accessory,1
g__Enterococcus_silix_COG_15837,accessory,1
g__Enterococcus_silix_COG_15844,accessory,1
g__Enterococcus_silix_COG_15835,accessory,1
g__Enterococcus_silix_COG_15839,accessory,1
g__Enterococcus_silix_COG_12444,accessory,1
g__Enterococcus_silix_COG_20373,accessory,1
g__Enterococcus_silix_COG_13193,accessory,1
g__Enterococcus_silix_COG_13139,accessory,1
g__Enterococcus_silix_COG_13117,accessory,1
g__Enterococcus_silix_COG_12452,accessory,1
g__Enterococcus_silix_COG_12447,accessory,1
g__Enterococcus_silix_COG_12442,accessory,1
g__Enterococcus_silix_COG_13164,accessory,1
g__Enterococcus_silix_COG_12474,accessory,1
g__Enterococcus_silix_COG_20372,accessory,1
g__Enterococcus_silix_COG_15829,accessory,1
g__Enterococcus_silix_COG_12446,accessory,1
g__Enterococcus_silix_COG_7499,accessory,1
g__Enterococcus_silix_COG_19309,accessory,1
g__Enterococcus_silix_COG_19300,accessory,1
g__Enterococcus_silix_COG_19308,accessory,1
g__Enterococcus_silix_COG_13147,accessory,1
g__Enterococcus_silix_COG_19304,accessory,1
g__Enterococcus_silix_COG_7496,accessory,1
g__Enterococcus_silix_COG_19283,accessory,1
g__Enterococcus_silix_COG_19311,accessory,1
g__Enterococcus_silix_COG_19294,accessory,1
g__Enterococcus_silix_COG_15826,accessory,1
g__Enterococcus_silix_COG_19297,accessory,1
g__Enterococcus_silix_COG_19298,accessory,1
g__Enterococcus_silix_COG_17663,accessory,1
g__Enterococcus_silix_COG_17664,accessory,1
g__Enterococcus_silix_COG_17665,accessory,1
g__Enterococcus_silix_COG_15827,accessory,1
g__Enterococcus_silix_COG_15824,accessory,1
g__Enterococcus_silix_COG_15828,accessory,1
g__Enterococcus_silix_COG_12454,accessory,1
g__Enterococcus_silix_COG_13000,accessory,1
g__Enterococcus_silix_COG_15633,accessory,1
g__Enterococcus_silix_COG_16302,accessory,1
g__Enterococcus_silix_COG_12460,accessory,1
g__Enterococcus_silix_COG_16295,accessory,1
g__Enterococcus_silix_COG_16292,accessory,1
g__Enterococcus_silix_COG_16293,accessory,1
g__Enterococcus_silix_COG_16299,accessory,1
g__Enterococcus_silix_COG_16298,accessory,1
g__Enterococcus_silix_COG_16294,accessory,1
g__Enterococcus_silix_COG_16303,accessory,1
g__Enterococcus_silix_COG_16296,accessory,1
g__Enterococcus_silix_COG_13207,accessory,1
g__Enterococcus_silix_COG_16305,accessory,1
g__Enterococcus_silix_COG_16297,accessory,1
g__Enterococcus_silix_COG_16307,accessory,1
g__Enterococcus_silix_COG_16300,accessory,1
g__Enterococcus_silix_COG_16304,accessory,1
g__Enterococcus_silix_COG_16301,accessory,1
g__Enterococcus_silix_COG_15614,accessory,1
g__Enterococcus_silix_COG_15626,accessory,1
g__Enterococcus_silix_COG_13009,accessory,1
g__Enterococcus_silix_COG_12481,accessory,1
g__Enterococcus_silix_COG_13120,accessory,1
g__Enterococcus_silix_COG_12480,accessory,1
g__Enterococcus_silix_COG_12477,accessory,1
g__Enterococcus_silix_COG_13014,accessory,1
g__Enterococcus_silix_COG_13144,accessory,1
g__Enterococcus_silix_COG_12449,accessory,1
g__Enterococcus_silix_COG_12461,accessory,1
g__Enterococcus_silix_COG_13065,accessory,1
g__Enterococcus_silix_COG_13214,accessory,1
g__Enterococcus_silix_COG_12448,accessory,1
g__Enterococcus_silix_COG_12451,accessory,1
g__Enterococcus_silix_COG_13167,accessory,1
g__Enterococcus_silix_COG_13025,accessory,1
g__Enterococcus_silix_COG_4528,accessory,1
g__Enterococcus_silix_COG_12450,accessory,1
g__Enterococcus_silix_COG_13103,accessory,1
g__Enterococcus_silix_COG_13177,accessory,1
g__Enterococcus_silix_COG_13042,accessory,1
g__Enterococcus_silix_COG_12445,accessory,1
g__Enterococcus_silix_COG_12478,accessory,1
g__Enterococcus_silix_COG_13092,accessory,1
g__Enterococcus_silix_COG_23032,accessory,1
g__Enterococcus_silix_COG_19174,accessory,1
g__Enterococcus_silix_COG_12302,accessory,1
g__Enterococcus_silix_COG_22139,accessory,1
